ARMS RACE MECHANICS -- TECH LIST GENERATION REPORT
============================================================

Total techs parsed:    901
Successfully mapped:   756
Unmapped (unknown):    86

BRANCH SUMMARY
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  support_ship_tech_2
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  support_ship_tech_3
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  tech_fleet_oiler_1
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  tech_fleet_oiler_2
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  tech_fleet_oiler_3
    categories: ['naval_equipment']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  torpedo_cruiser
    categories: []
    source: vanilla / E:\SteamLibrary\steamapps\common\Hearts of Iron IV\common\technologies\naval.txt
  torpedo_cruiser_mtg
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\MTG_naval.txt
  uranium_tipped_bullets
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  urban_training_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
  utility_helicopter_1
    categories: ['naval_equipment', 'light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  utility_helicopter_2
    categories: ['naval_equipment', 'light_air']
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\bba_air_techs.txt
  winter_logistics_support_tech
    categories: []
    source: extended_tech_tree_1960 / E:\SteamLibrary\steamapps\workshop\content\394360\1778255798\common\technologies\infantry.txt
